id,event_id,event_type,event_dt,va_provider_name,va_engine_code,va_type_code,device_id,vehicle_make,vehicle_make_cfd,vehicle_model,vehicle_model_cfd,vehicle_colour,vehicle_colour_cfd,vehicle_class,vehicle_class_cfd,vehicle_angle,vehicle_angle_cfd,plate_number,plate_number_cfd,plate_colour,plate_colour_cfd,plate_colour_scheme,plate_vehicle_class,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vap_object_id
752,07fd860d-208b-4006-95b1-b6cdde6c7447,VEHICLE_ATTRIBUTE,2023-01-13 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9450502,model S,0.96002215,white,0.90176016,ST_CAR,0.9136386,ST_FRONT,0.9062816,SKQ6867G,0.9355789,,0,,,/2023/1/13/senseunity/full/07fd860d-208b-4006-95b1-b6cdde6c7447,/2023/1/13/senseunity/cropped/07fd860d-208b-4006-95b1-b6cdde6c7447,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
753,9dafa331-0b13-4b89-abba-82bbe5cfaf44,VEHICLE_ATTRIBUTE,2023-01-13 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.96886414,model S,0.9532004,white,0.9717585,ST_CAR,0.9200451,ST_FRONT,0.99484545,SKQ6867G,0.99062145,,0,,,/2023/1/13/senseunity/full/9dafa331-0b13-4b89-abba-82bbe5cfaf44,/2023/1/13/senseunity/cropped/9dafa331-0b13-4b89-abba-82bbe5cfaf44,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
754,5ea9fd76-f0e6-45db-8d7f-b1e9108dcd2b,VEHICLE_ATTRIBUTE,2023-01-13 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9799828,model S,0.90228456,white,0.9866804,ST_CAR,0.9548791,ST_FRONT,0.91774863,SKQ6867G,0.9991286,,0,,,/2023/1/13/senseunity/full/5ea9fd76-f0e6-45db-8d7f-b1e9108dcd2b,/2023/1/13/senseunity/cropped/5ea9fd76-f0e6-45db-8d7f-b1e9108dcd2b,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
755,faa91360-1f22-4123-97c9-5a2173f88424,VEHICLE_ATTRIBUTE,2023-01-13 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.92160845,model S,0.9491348,white,0.9671753,ST_CAR,0.9094185,ST_FRONT,0.9837232,SKQ6867G,0.9786398,,0,,,/2023/1/13/senseunity/full/faa91360-1f22-4123-97c9-5a2173f88424,/2023/1/13/senseunity/cropped/faa91360-1f22-4123-97c9-5a2173f88424,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
756,4f903d4e-de07-4df0-9cd2-c1b292a3a8a9,VEHICLE_ATTRIBUTE,2023-01-14 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9736221,model S,0.9305971,white,0.9315911,ST_CAR,0.93513906,ST_FRONT,0.94312876,SKQ6867G,0.9301546,,0,,,/2023/1/14/senseunity/full/4f903d4e-de07-4df0-9cd2-c1b292a3a8a9,/2023/1/14/senseunity/cropped/4f903d4e-de07-4df0-9cd2-c1b292a3a8a9,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
757,37339c76-4e87-4adc-93ad-f66e1d4c5249,VEHICLE_ATTRIBUTE,2023-01-14 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9278144,model S,0.98741794,white,0.9154982,ST_CAR,0.90240794,ST_FRONT,0.9137261,SKQ6867G,0.9007453,,0,,,/2023/1/14/senseunity/full/37339c76-4e87-4adc-93ad-f66e1d4c5249,/2023/1/14/senseunity/cropped/37339c76-4e87-4adc-93ad-f66e1d4c5249,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
758,21dee42d-cfd5-434e-bb4d-e4c1dc9e4af0,VEHICLE_ATTRIBUTE,2023-01-14 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.9527585,model S,0.986213,white,0.9653501,ST_CAR,0.9266408,ST_FRONT,0.9199132,SKQ6867G,0.9429116,,0,,,/2023/1/14/senseunity/full/21dee42d-cfd5-434e-bb4d-e4c1dc9e4af0,/2023/1/14/senseunity/cropped/21dee42d-cfd5-434e-bb4d-e4c1dc9e4af0,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
759,c97d2260-51a8-4598-9539-3e4d3e0cc251,VEHICLE_ATTRIBUTE,2023-01-14 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.99892235,model S,0.9390428,white,0.90016377,ST_CAR,0.96510315,ST_FRONT,0.9053357,SKQ6867G,0.94157135,,0,,,/2023/1/14/senseunity/full/c97d2260-51a8-4598-9539-3e4d3e0cc251,/2023/1/14/senseunity/cropped/c97d2260-51a8-4598-9539-3e4d3e0cc251,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
760,56b30227-0e11-4f8e-8704-3b58f0ac409b,VEHICLE_ATTRIBUTE,2023-01-14 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9904871,model S,0.92465806,white,0.90063953,ST_CAR,0.986589,ST_FRONT,0.9222542,SKQ6867G,0.9016731,,0,,,/2023/1/14/senseunity/full/56b30227-0e11-4f8e-8704-3b58f0ac409b,/2023/1/14/senseunity/cropped/56b30227-0e11-4f8e-8704-3b58f0ac409b,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
761,30410ec0-5732-4867-be48-544629dfa70e,VEHICLE_ATTRIBUTE,2023-01-14 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.90260166,model S,0.9178134,white,0.9960064,ST_CAR,0.99493396,ST_FRONT,0.9138767,SKQ6867G,0.99767303,,0,,,/2023/1/14/senseunity/full/30410ec0-5732-4867-be48-544629dfa70e,/2023/1/14/senseunity/cropped/30410ec0-5732-4867-be48-544629dfa70e,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
762,95d38c7c-63be-41c7-9e77-2577f8bab332,VEHICLE_ATTRIBUTE,2023-01-14 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9869651,model S,0.96255535,white,0.94348,ST_CAR,0.9006919,ST_FRONT,0.992755,SKQ6867G,0.9082021,,0,,,/2023/1/14/senseunity/full/95d38c7c-63be-41c7-9e77-2577f8bab332,/2023/1/14/senseunity/cropped/95d38c7c-63be-41c7-9e77-2577f8bab332,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
763,8267ffce-06e6-4c0d-8c50-cfa8fee19609,VEHICLE_ATTRIBUTE,2023-01-14 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9549249,model S,0.99244285,white,0.91435724,ST_CAR,0.96328145,ST_FRONT,0.9205349,SKQ6867G,0.99989766,,0,,,/2023/1/14/senseunity/full/8267ffce-06e6-4c0d-8c50-cfa8fee19609,/2023/1/14/senseunity/cropped/8267ffce-06e6-4c0d-8c50-cfa8fee19609,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
764,975f07d5-5213-40eb-8125-6cf0e1113dea,VEHICLE_ATTRIBUTE,2023-01-14 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9157186,model S,0.94319814,white,0.9266692,ST_CAR,0.97179645,ST_FRONT,0.93992364,SKQ6867G,0.94883436,,0,,,/2023/1/14/senseunity/full/975f07d5-5213-40eb-8125-6cf0e1113dea,/2023/1/14/senseunity/cropped/975f07d5-5213-40eb-8125-6cf0e1113dea,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
765,550b8ce6-b5a7-41e6-8b1a-dffd750b791d,VEHICLE_ATTRIBUTE,2023-01-14 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.9915885,model S,0.9056644,white,0.9348139,ST_CAR,0.9569548,ST_FRONT,0.9465186,SKQ6867G,0.96383184,,0,,,/2023/1/14/senseunity/full/550b8ce6-b5a7-41e6-8b1a-dffd750b791d,/2023/1/14/senseunity/cropped/550b8ce6-b5a7-41e6-8b1a-dffd750b791d,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
766,d1e8d613-ee54-44d0-b46f-1a5443b822ec,VEHICLE_ATTRIBUTE,2023-01-14 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.94217634,model S,0.93266517,white,0.91407365,ST_CAR,0.960185,ST_FRONT,0.9722568,SKQ6867G,0.91297656,,0,,,/2023/1/14/senseunity/full/d1e8d613-ee54-44d0-b46f-1a5443b822ec,/2023/1/14/senseunity/cropped/d1e8d613-ee54-44d0-b46f-1a5443b822ec,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
767,587f6737-3bc2-4d3e-9811-716391c7f788,VEHICLE_ATTRIBUTE,2023-01-14 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.93453145,model S,0.9629265,white,0.94217414,ST_CAR,0.9633466,ST_FRONT,0.96261764,SKQ6867G,0.99761397,,0,,,/2023/1/14/senseunity/full/587f6737-3bc2-4d3e-9811-716391c7f788,/2023/1/14/senseunity/cropped/587f6737-3bc2-4d3e-9811-716391c7f788,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
768,7ff6c7f7-8bc9-45b7-9bcc-4dcf9753a5db,VEHICLE_ATTRIBUTE,2023-01-15 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.96437335,model S,0.9659832,white,0.98601854,ST_CAR,0.9282565,ST_FRONT,0.9879309,SKQ6867G,0.9902369,,0,,,/2023/1/15/senseunity/full/7ff6c7f7-8bc9-45b7-9bcc-4dcf9753a5db,/2023/1/15/senseunity/cropped/7ff6c7f7-8bc9-45b7-9bcc-4dcf9753a5db,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
769,1b379212-1008-45c1-8320-6edae5b20f8f,VEHICLE_ATTRIBUTE,2023-01-15 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.94671917,model S,0.9576703,white,0.9166391,ST_CAR,0.91120166,ST_FRONT,0.9641174,SKQ6867G,0.9568528,,0,,,/2023/1/15/senseunity/full/1b379212-1008-45c1-8320-6edae5b20f8f,/2023/1/15/senseunity/cropped/1b379212-1008-45c1-8320-6edae5b20f8f,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
770,7e64951e-82c8-4edd-8847-08a3ae35ac11,VEHICLE_ATTRIBUTE,2023-01-15 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.94912696,model S,0.91857886,white,0.98527735,ST_CAR,0.9133733,ST_FRONT,0.9471779,SKQ6867G,0.9359376,,0,,,/2023/1/15/senseunity/full/7e64951e-82c8-4edd-8847-08a3ae35ac11,/2023/1/15/senseunity/cropped/7e64951e-82c8-4edd-8847-08a3ae35ac11,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
771,be36ab3f-7f0d-4966-976c-e1668822ebcb,VEHICLE_ATTRIBUTE,2023-01-15 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.99358225,model S,0.9251443,white,0.9625534,ST_CAR,0.90272945,ST_FRONT,0.90809274,SKQ6867G,0.9240876,,0,,,/2023/1/15/senseunity/full/be36ab3f-7f0d-4966-976c-e1668822ebcb,/2023/1/15/senseunity/cropped/be36ab3f-7f0d-4966-976c-e1668822ebcb,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
772,a371cc11-8dbf-4b3b-bec2-053e414961e3,VEHICLE_ATTRIBUTE,2023-01-15 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.90119386,model S,0.98009324,white,0.97991204,ST_CAR,0.9115744,ST_FRONT,0.9059888,SKQ6867G,0.9896609,,0,,,/2023/1/15/senseunity/full/a371cc11-8dbf-4b3b-bec2-053e414961e3,/2023/1/15/senseunity/cropped/a371cc11-8dbf-4b3b-bec2-053e414961e3,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
773,de9536fe-80b6-43b4-8290-08958bb54855,VEHICLE_ATTRIBUTE,2023-01-15 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9813822,model S,0.9352035,white,0.9306507,ST_CAR,0.95844877,ST_FRONT,0.98492116,SKQ6867G,0.91952413,,0,,,/2023/1/15/senseunity/full/de9536fe-80b6-43b4-8290-08958bb54855,/2023/1/15/senseunity/cropped/de9536fe-80b6-43b4-8290-08958bb54855,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
774,4ee7f8e6-08a3-421b-ba12-412c4c421357,VEHICLE_ATTRIBUTE,2023-01-15 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9652422,model S,0.9546286,white,0.99550825,ST_CAR,0.9555923,ST_FRONT,0.94248384,SKQ6867G,0.97931147,,0,,,/2023/1/15/senseunity/full/4ee7f8e6-08a3-421b-ba12-412c4c421357,/2023/1/15/senseunity/cropped/4ee7f8e6-08a3-421b-ba12-412c4c421357,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
775,5f5ee546-e0c8-4d1b-8cfe-470df92742cb,VEHICLE_ATTRIBUTE,2023-01-15 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9984926,model S,0.93466204,white,0.9691784,ST_CAR,0.9211542,ST_FRONT,0.99678856,SKQ6867G,0.9356557,,0,,,/2023/1/15/senseunity/full/5f5ee546-e0c8-4d1b-8cfe-470df92742cb,/2023/1/15/senseunity/cropped/5f5ee546-e0c8-4d1b-8cfe-470df92742cb,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
776,26d2d296-2198-4242-bb02-4986c247e789,VEHICLE_ATTRIBUTE,2023-01-15 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.92288417,model S,0.9603512,white,0.9901131,ST_CAR,0.9760271,ST_FRONT,0.91457736,SKQ6867G,0.95171255,,0,,,/2023/1/15/senseunity/full/26d2d296-2198-4242-bb02-4986c247e789,/2023/1/15/senseunity/cropped/26d2d296-2198-4242-bb02-4986c247e789,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
777,825df96d-a5d3-4bac-b2f8-560bf69c121d,VEHICLE_ATTRIBUTE,2023-01-15 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.98797244,model S,0.9989715,white,0.91490495,ST_CAR,0.9028312,ST_FRONT,0.9178607,SKQ6867G,0.96803105,,0,,,/2023/1/15/senseunity/full/825df96d-a5d3-4bac-b2f8-560bf69c121d,/2023/1/15/senseunity/cropped/825df96d-a5d3-4bac-b2f8-560bf69c121d,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
778,50774d6e-a81b-48db-b53a-2db13bf1d2dd,VEHICLE_ATTRIBUTE,2023-01-15 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.971678,model S,0.9643214,white,0.9061338,ST_CAR,0.9808662,ST_FRONT,0.92965186,SKQ6867G,0.9053028,,0,,,/2023/1/15/senseunity/full/50774d6e-a81b-48db-b53a-2db13bf1d2dd,/2023/1/15/senseunity/cropped/50774d6e-a81b-48db-b53a-2db13bf1d2dd,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
779,094518da-1374-48d6-b62e-0ca7c9436b1a,VEHICLE_ATTRIBUTE,2023-01-15 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9811218,model S,0.95926154,white,0.9092569,ST_CAR,0.92536336,ST_FRONT,0.92470235,SKQ6867G,0.9036253,,0,,,/2023/1/15/senseunity/full/094518da-1374-48d6-b62e-0ca7c9436b1a,/2023/1/15/senseunity/cropped/094518da-1374-48d6-b62e-0ca7c9436b1a,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
780,17d0669a-712f-4d6c-80f1-147f5bfbcde0,VEHICLE_ATTRIBUTE,2023-01-16 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.98381895,model S,0.9070754,white,0.96327645,ST_CAR,0.91578686,ST_FRONT,0.90013653,SKQ6867G,0.94347405,,0,,,/2023/1/16/senseunity/full/17d0669a-712f-4d6c-80f1-147f5bfbcde0,/2023/1/16/senseunity/cropped/17d0669a-712f-4d6c-80f1-147f5bfbcde0,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
781,e0274fef-858a-4a39-828f-cc36aa7e4225,VEHICLE_ATTRIBUTE,2023-01-16 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9849738,model S,0.9690058,white,0.9649628,ST_CAR,0.9699393,ST_FRONT,0.9133363,SKQ6867G,0.9638647,,0,,,/2023/1/16/senseunity/full/e0274fef-858a-4a39-828f-cc36aa7e4225,/2023/1/16/senseunity/cropped/e0274fef-858a-4a39-828f-cc36aa7e4225,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
782,bbfc6b97-916c-4ebf-8a3d-53a12d45b735,VEHICLE_ATTRIBUTE,2023-01-16 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.96506834,model S,0.9917293,white,0.9103465,ST_CAR,0.9234303,ST_FRONT,0.9101194,SKQ6867G,0.98846066,,0,,,/2023/1/16/senseunity/full/bbfc6b97-916c-4ebf-8a3d-53a12d45b735,/2023/1/16/senseunity/cropped/bbfc6b97-916c-4ebf-8a3d-53a12d45b735,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
783,de288829-d5a3-4ebf-817b-048e297ffe78,VEHICLE_ATTRIBUTE,2023-01-16 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9340686,model S,0.9071878,white,0.9541411,ST_CAR,0.9480078,ST_FRONT,0.9502873,SKQ6867G,0.9598339,,0,,,/2023/1/16/senseunity/full/de288829-d5a3-4ebf-817b-048e297ffe78,/2023/1/16/senseunity/cropped/de288829-d5a3-4ebf-817b-048e297ffe78,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
784,1140226b-5ce5-4008-a7bb-92ae11765ad2,VEHICLE_ATTRIBUTE,2023-01-16 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9579175,model S,0.9056302,white,0.9451857,ST_CAR,0.9977242,ST_FRONT,0.92926514,SKQ6867G,0.9038953,,0,,,/2023/1/16/senseunity/full/1140226b-5ce5-4008-a7bb-92ae11765ad2,/2023/1/16/senseunity/cropped/1140226b-5ce5-4008-a7bb-92ae11765ad2,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
785,31fe9eef-1578-4469-b5ce-94bfb4a6130a,VEHICLE_ATTRIBUTE,2023-01-16 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.91467136,model S,0.9237193,white,0.9704626,ST_CAR,0.9108525,ST_FRONT,0.9901826,SKQ6867G,0.9001086,,0,,,/2023/1/16/senseunity/full/31fe9eef-1578-4469-b5ce-94bfb4a6130a,/2023/1/16/senseunity/cropped/31fe9eef-1578-4469-b5ce-94bfb4a6130a,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
786,56ade8e6-a324-47b9-9daf-5d5c0b777612,VEHICLE_ATTRIBUTE,2023-01-16 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9289314,model S,0.930327,white,0.9443277,ST_CAR,0.95829636,ST_FRONT,0.9857216,SKQ6867G,0.9157685,,0,,,/2023/1/16/senseunity/full/56ade8e6-a324-47b9-9daf-5d5c0b777612,/2023/1/16/senseunity/cropped/56ade8e6-a324-47b9-9daf-5d5c0b777612,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
787,310725be-f57b-4730-b94b-178ef37f459c,VEHICLE_ATTRIBUTE,2023-01-16 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.99204373,model S,0.95476264,white,0.90056044,ST_CAR,0.9221232,ST_FRONT,0.93427265,SKQ6867G,0.9911907,,0,,,/2023/1/16/senseunity/full/310725be-f57b-4730-b94b-178ef37f459c,/2023/1/16/senseunity/cropped/310725be-f57b-4730-b94b-178ef37f459c,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
788,10288567-2228-4ebf-989e-1ab1d92e8035,VEHICLE_ATTRIBUTE,2023-01-16 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.98912656,model S,0.96887964,white,0.99165255,ST_CAR,0.9931414,ST_FRONT,0.9412235,SKQ6867G,0.99587744,,0,,,/2023/1/16/senseunity/full/10288567-2228-4ebf-989e-1ab1d92e8035,/2023/1/16/senseunity/cropped/10288567-2228-4ebf-989e-1ab1d92e8035,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
789,b4524ef9-71d8-4bc9-8177-9b1bfb08ec88,VEHICLE_ATTRIBUTE,2023-01-16 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.99052656,model S,0.90348023,white,0.9558995,ST_CAR,0.90409136,ST_FRONT,0.9494041,SKQ6867G,0.972809,,0,,,/2023/1/16/senseunity/full/b4524ef9-71d8-4bc9-8177-9b1bfb08ec88,/2023/1/16/senseunity/cropped/b4524ef9-71d8-4bc9-8177-9b1bfb08ec88,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
790,42ae0a47-915b-47da-b0e7-107ee3918cf2,VEHICLE_ATTRIBUTE,2023-01-16 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9182429,model S,0.98007435,white,0.96603256,ST_CAR,0.9265221,ST_FRONT,0.99094915,SKQ6867G,0.93647105,,0,,,/2023/1/16/senseunity/full/42ae0a47-915b-47da-b0e7-107ee3918cf2,/2023/1/16/senseunity/cropped/42ae0a47-915b-47da-b0e7-107ee3918cf2,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
791,6e2a9628-2cae-4914-a2ad-647e36ce1adc,VEHICLE_ATTRIBUTE,2023-01-16 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9106517,model S,0.95511264,white,0.96938705,ST_CAR,0.9111156,ST_FRONT,0.90266407,SKQ6867G,0.994394,,0,,,/2023/1/16/senseunity/full/6e2a9628-2cae-4914-a2ad-647e36ce1adc,/2023/1/16/senseunity/cropped/6e2a9628-2cae-4914-a2ad-647e36ce1adc,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
792,ae0bdec3-791c-455c-9518-557a9da4efd1,VEHICLE_ATTRIBUTE,2023-01-17 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.981138,model S,0.9200011,white,0.90811884,ST_CAR,0.9021715,ST_FRONT,0.9492176,SKQ6867G,0.91436696,,0,,,/2023/1/17/senseunity/full/ae0bdec3-791c-455c-9518-557a9da4efd1,/2023/1/17/senseunity/cropped/ae0bdec3-791c-455c-9518-557a9da4efd1,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
793,2c64a33f-1f56-46bf-8e90-c729f42aeb67,VEHICLE_ATTRIBUTE,2023-01-17 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.98379457,model S,0.9284287,white,0.92355645,ST_CAR,0.9070787,ST_FRONT,0.9870894,SKQ6867G,0.98502856,,0,,,/2023/1/17/senseunity/full/2c64a33f-1f56-46bf-8e90-c729f42aeb67,/2023/1/17/senseunity/cropped/2c64a33f-1f56-46bf-8e90-c729f42aeb67,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
794,d7f58a34-9fd1-4c96-8b1c-0d464800a155,VEHICLE_ATTRIBUTE,2023-01-17 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.95281714,model S,0.9529216,white,0.9789258,ST_CAR,0.97825736,ST_FRONT,0.9845918,SKQ6867G,0.9572679,,0,,,/2023/1/17/senseunity/full/d7f58a34-9fd1-4c96-8b1c-0d464800a155,/2023/1/17/senseunity/cropped/d7f58a34-9fd1-4c96-8b1c-0d464800a155,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
795,2daa2113-0d83-4b6d-919c-a262d744dba7,VEHICLE_ATTRIBUTE,2023-01-17 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.95763785,model S,0.977969,white,0.93532753,ST_CAR,0.9523521,ST_FRONT,0.95497394,SKQ6867G,0.9749101,,0,,,/2023/1/17/senseunity/full/2daa2113-0d83-4b6d-919c-a262d744dba7,/2023/1/17/senseunity/cropped/2daa2113-0d83-4b6d-919c-a262d744dba7,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
796,ce187f18-c7bb-4293-a039-1c25b054ec94,VEHICLE_ATTRIBUTE,2023-01-17 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9736922,model S,0.920626,white,0.976226,ST_CAR,0.9595395,ST_FRONT,0.92280775,SKQ6867G,0.92110735,,0,,,/2023/1/17/senseunity/full/ce187f18-c7bb-4293-a039-1c25b054ec94,/2023/1/17/senseunity/cropped/ce187f18-c7bb-4293-a039-1c25b054ec94,886,276,1093,739,703ff09e-4fbd-45fb-9596-752f56d7cc55
