id,event_id,event_type,event_dt,va_engine_id,va_type,device_id,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vap_object_id
589,ef789837-a28d-45eb-aabc-05615f61a29d,FACE_ATTRIBUTE,2023-01-29 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/29/1/full/ef789837-a28d-45eb-aabc-05615f61a29d,/2023/1/29/1/cropped/ef789837-a28d-45eb-aabc-05615f61a29d,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
590,4954ca3c-d56c-42eb-b762-f1d17b2bef92,FACE_ATTRIBUTE,2023-01-29 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/29/1/full/4954ca3c-d56c-42eb-b762-f1d17b2bef92,/2023/1/29/1/cropped/4954ca3c-d56c-42eb-b762-f1d17b2bef92,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
591,2f4d41de-bb54-41b4-8900-7c67b61a20af,FACE_ATTRIBUTE,2023-01-30 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/30/1/full/2f4d41de-bb54-41b4-8900-7c67b61a20af,/2023/1/30/1/cropped/2f4d41de-bb54-41b4-8900-7c67b61a20af,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
592,872694f8-f194-4036-9e99-508e14be61de,FACE_ATTRIBUTE,2023-01-30 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/30/1/full/872694f8-f194-4036-9e99-508e14be61de,/2023/1/30/1/cropped/872694f8-f194-4036-9e99-508e14be61de,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
593,fed8c472-4a62-449f-a410-7dd74a1b1e10,FACE_ATTRIBUTE,2023-01-30 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/30/1/full/fed8c472-4a62-449f-a410-7dd74a1b1e10,/2023/1/30/1/cropped/fed8c472-4a62-449f-a410-7dd74a1b1e10,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
594,b525322e-26d8-43bb-9718-2bda0211a95b,FACE_ATTRIBUTE,2023-01-30 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/30/1/full/b525322e-26d8-43bb-9718-2bda0211a95b,/2023/1/30/1/cropped/b525322e-26d8-43bb-9718-2bda0211a95b,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
595,f3224ed2-834b-41ac-bc59-fe53057d15a7,FACE_ATTRIBUTE,2023-01-30 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/30/1/full/f3224ed2-834b-41ac-bc59-fe53057d15a7,/2023/1/30/1/cropped/f3224ed2-834b-41ac-bc59-fe53057d15a7,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
596,1e4e43c3-d811-4b3a-b110-f998effba877,FACE_ATTRIBUTE,2023-01-30 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/30/1/full/1e4e43c3-d811-4b3a-b110-f998effba877,/2023/1/30/1/cropped/1e4e43c3-d811-4b3a-b110-f998effba877,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
597,e2000051-e5d2-4038-bf5e-5da4cca3aeed,FACE_ATTRIBUTE,2023-01-30 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/30/1/full/e2000051-e5d2-4038-bf5e-5da4cca3aeed,/2023/1/30/1/cropped/e2000051-e5d2-4038-bf5e-5da4cca3aeed,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
598,f8804cb2-a7e7-4a05-b38f-f620312d98c9,FACE_ATTRIBUTE,2023-01-30 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/30/1/full/f8804cb2-a7e7-4a05-b38f-f620312d98c9,/2023/1/30/1/cropped/f8804cb2-a7e7-4a05-b38f-f620312d98c9,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
599,f789a000-df29-4c31-a680-f42c6a43b79e,FACE_ATTRIBUTE,2023-01-30 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/30/1/full/f789a000-df29-4c31-a680-f42c6a43b79e,/2023/1/30/1/cropped/f789a000-df29-4c31-a680-f42c6a43b79e,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
600,853e3930-635f-4355-addb-e330ce9bb2b1,FACE_ATTRIBUTE,2023-01-30 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/30/1/full/853e3930-635f-4355-addb-e330ce9bb2b1,/2023/1/30/1/cropped/853e3930-635f-4355-addb-e330ce9bb2b1,886,276,1093,739,b1d5d341-c8e8-44d2-958a-504ab59e6c9e
601,6563d68f-514e-4978-88be-1763328c42e6,FACE_ATTRIBUTE,2023-01-01 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/1/1/full/6563d68f-514e-4978-88be-1763328c42e6,/2023/1/1/1/cropped/6563d68f-514e-4978-88be-1763328c42e6,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
602,c89e1219-f259-4a16-9a05-cc14040c928a,FACE_ATTRIBUTE,2023-01-01 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/1/1/full/c89e1219-f259-4a16-9a05-cc14040c928a,/2023/1/1/1/cropped/c89e1219-f259-4a16-9a05-cc14040c928a,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
603,31951aaf-bd01-4fa5-8fdf-de43844b76a9,FACE_ATTRIBUTE,2023-01-01 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/1/1/full/31951aaf-bd01-4fa5-8fdf-de43844b76a9,/2023/1/1/1/cropped/31951aaf-bd01-4fa5-8fdf-de43844b76a9,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
604,e1c6c78c-a53e-40c9-8509-1702c96ff415,FACE_ATTRIBUTE,2023-01-01 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/1/1/full/e1c6c78c-a53e-40c9-8509-1702c96ff415,/2023/1/1/1/cropped/e1c6c78c-a53e-40c9-8509-1702c96ff415,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
605,350cf4e4-0f45-459f-94ad-4b7089c26ed1,FACE_ATTRIBUTE,2023-01-01 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/1/1/full/350cf4e4-0f45-459f-94ad-4b7089c26ed1,/2023/1/1/1/cropped/350cf4e4-0f45-459f-94ad-4b7089c26ed1,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
606,ef6fd9bb-b2b2-4e13-a4b7-ae638f3c6ece,FACE_ATTRIBUTE,2023-01-01 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/1/1/full/ef6fd9bb-b2b2-4e13-a4b7-ae638f3c6ece,/2023/1/1/1/cropped/ef6fd9bb-b2b2-4e13-a4b7-ae638f3c6ece,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
607,75424deb-e744-4fbb-9976-4f0644d43a69,FACE_ATTRIBUTE,2023-01-01 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/1/1/full/75424deb-e744-4fbb-9976-4f0644d43a69,/2023/1/1/1/cropped/75424deb-e744-4fbb-9976-4f0644d43a69,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
608,ad9d180c-2339-4372-a786-5fd7e76367b9,FACE_ATTRIBUTE,2023-01-01 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/1/1/full/ad9d180c-2339-4372-a786-5fd7e76367b9,/2023/1/1/1/cropped/ad9d180c-2339-4372-a786-5fd7e76367b9,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
609,c52d493a-d471-41b4-b7cc-b21cf6a3353c,FACE_ATTRIBUTE,2023-01-01 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/1/1/full/c52d493a-d471-41b4-b7cc-b21cf6a3353c,/2023/1/1/1/cropped/c52d493a-d471-41b4-b7cc-b21cf6a3353c,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
610,1434a50c-0824-4de8-8ada-8157a9411534,FACE_ATTRIBUTE,2023-01-01 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/1/1/full/1434a50c-0824-4de8-8ada-8157a9411534,/2023/1/1/1/cropped/1434a50c-0824-4de8-8ada-8157a9411534,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
611,02767809-6bbc-42b3-9ca5-6db9840918e8,FACE_ATTRIBUTE,2023-01-02 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/2/1/full/02767809-6bbc-42b3-9ca5-6db9840918e8,/2023/1/2/1/cropped/02767809-6bbc-42b3-9ca5-6db9840918e8,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
612,e642bbf3-fcad-4470-9ad3-d543a93d8bda,FACE_ATTRIBUTE,2023-01-02 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/2/1/full/e642bbf3-fcad-4470-9ad3-d543a93d8bda,/2023/1/2/1/cropped/e642bbf3-fcad-4470-9ad3-d543a93d8bda,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
613,2590fd28-a840-41f2-ba8a-d0b01fc6e7ec,FACE_ATTRIBUTE,2023-01-02 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/2/1/full/2590fd28-a840-41f2-ba8a-d0b01fc6e7ec,/2023/1/2/1/cropped/2590fd28-a840-41f2-ba8a-d0b01fc6e7ec,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
614,969f4f59-8fae-4ff0-af6b-bffb6eba3996,FACE_ATTRIBUTE,2023-01-02 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/2/1/full/969f4f59-8fae-4ff0-af6b-bffb6eba3996,/2023/1/2/1/cropped/969f4f59-8fae-4ff0-af6b-bffb6eba3996,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
615,814c2be0-e788-4db2-a54b-4a3966f1d602,FACE_ATTRIBUTE,2023-01-02 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/2/1/full/814c2be0-e788-4db2-a54b-4a3966f1d602,/2023/1/2/1/cropped/814c2be0-e788-4db2-a54b-4a3966f1d602,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
616,5c2cd7c9-5c66-4024-9ac0-e9c8d76d5dcf,FACE_ATTRIBUTE,2023-01-02 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/2/1/full/5c2cd7c9-5c66-4024-9ac0-e9c8d76d5dcf,/2023/1/2/1/cropped/5c2cd7c9-5c66-4024-9ac0-e9c8d76d5dcf,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
617,9272a284-aeca-4363-af2c-624df7944059,FACE_ATTRIBUTE,2023-01-02 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/2/1/full/9272a284-aeca-4363-af2c-624df7944059,/2023/1/2/1/cropped/9272a284-aeca-4363-af2c-624df7944059,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
618,1ba53080-63fc-49e5-8101-723716d29292,FACE_ATTRIBUTE,2023-01-02 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/2/1/full/1ba53080-63fc-49e5-8101-723716d29292,/2023/1/2/1/cropped/1ba53080-63fc-49e5-8101-723716d29292,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
619,b0d07738-4c47-4d1d-b2be-b88b161fa6c7,FACE_ATTRIBUTE,2023-01-02 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/2/1/full/b0d07738-4c47-4d1d-b2be-b88b161fa6c7,/2023/1/2/1/cropped/b0d07738-4c47-4d1d-b2be-b88b161fa6c7,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
620,37197899-3598-4ea7-a145-153f1878f0e5,FACE_ATTRIBUTE,2023-01-02 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/2/1/full/37197899-3598-4ea7-a145-153f1878f0e5,/2023/1/2/1/cropped/37197899-3598-4ea7-a145-153f1878f0e5,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
621,bb6a00bb-bc6c-4ccd-b697-ccd51e2bcf2c,FACE_ATTRIBUTE,2023-01-03 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/3/1/full/bb6a00bb-bc6c-4ccd-b697-ccd51e2bcf2c,/2023/1/3/1/cropped/bb6a00bb-bc6c-4ccd-b697-ccd51e2bcf2c,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
622,fd0f14f5-9f6e-465f-b149-c8c004e19c77,FACE_ATTRIBUTE,2023-01-03 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/3/1/full/fd0f14f5-9f6e-465f-b149-c8c004e19c77,/2023/1/3/1/cropped/fd0f14f5-9f6e-465f-b149-c8c004e19c77,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
623,c1635aad-db29-4ef6-b56a-e5066237cce5,FACE_ATTRIBUTE,2023-01-03 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/3/1/full/c1635aad-db29-4ef6-b56a-e5066237cce5,/2023/1/3/1/cropped/c1635aad-db29-4ef6-b56a-e5066237cce5,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
624,50abe0e6-968f-43f8-a7cc-fa4887d3efcf,FACE_ATTRIBUTE,2023-01-03 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/3/1/full/50abe0e6-968f-43f8-a7cc-fa4887d3efcf,/2023/1/3/1/cropped/50abe0e6-968f-43f8-a7cc-fa4887d3efcf,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
625,6cd2f100-9411-44fe-a230-5fef9fdc336f,FACE_ATTRIBUTE,2023-01-03 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/3/1/full/6cd2f100-9411-44fe-a230-5fef9fdc336f,/2023/1/3/1/cropped/6cd2f100-9411-44fe-a230-5fef9fdc336f,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
626,1868c235-da79-4076-a184-5b9f35026322,FACE_ATTRIBUTE,2023-01-03 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/3/1/full/1868c235-da79-4076-a184-5b9f35026322,/2023/1/3/1/cropped/1868c235-da79-4076-a184-5b9f35026322,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
627,9f51431a-09b0-4efa-ae23-2781be197244,FACE_ATTRIBUTE,2023-01-03 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/3/1/full/9f51431a-09b0-4efa-ae23-2781be197244,/2023/1/3/1/cropped/9f51431a-09b0-4efa-ae23-2781be197244,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
628,0674daa2-f12f-4526-b7a8-167ea27a1c89,FACE_ATTRIBUTE,2023-01-03 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/3/1/full/0674daa2-f12f-4526-b7a8-167ea27a1c89,/2023/1/3/1/cropped/0674daa2-f12f-4526-b7a8-167ea27a1c89,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
629,ae79629a-1b5c-4d7e-b772-5626c68d72eb,FACE_ATTRIBUTE,2023-01-03 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/3/1/full/ae79629a-1b5c-4d7e-b772-5626c68d72eb,/2023/1/3/1/cropped/ae79629a-1b5c-4d7e-b772-5626c68d72eb,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
630,eaee2b26-2f96-4f57-987e-c02d4c60a207,FACE_ATTRIBUTE,2023-01-03 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/3/1/full/eaee2b26-2f96-4f57-987e-c02d4c60a207,/2023/1/3/1/cropped/eaee2b26-2f96-4f57-987e-c02d4c60a207,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
631,98712b2e-f791-4bd9-8754-2806f9f8869d,FACE_ATTRIBUTE,2023-01-04 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/4/1/full/98712b2e-f791-4bd9-8754-2806f9f8869d,/2023/1/4/1/cropped/98712b2e-f791-4bd9-8754-2806f9f8869d,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
632,17e965c1-4c83-412f-b47a-ca2ba95c085c,FACE_ATTRIBUTE,2023-01-04 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/4/1/full/17e965c1-4c83-412f-b47a-ca2ba95c085c,/2023/1/4/1/cropped/17e965c1-4c83-412f-b47a-ca2ba95c085c,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
633,60bbd7c7-b160-4406-92e4-98eed42a2f59,FACE_ATTRIBUTE,2023-01-04 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/4/1/full/60bbd7c7-b160-4406-92e4-98eed42a2f59,/2023/1/4/1/cropped/60bbd7c7-b160-4406-92e4-98eed42a2f59,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
634,8c892e6d-7b98-448b-b0fd-262baade99cf,FACE_ATTRIBUTE,2023-01-04 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/4/1/full/8c892e6d-7b98-448b-b0fd-262baade99cf,/2023/1/4/1/cropped/8c892e6d-7b98-448b-b0fd-262baade99cf,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
635,3d0b433f-eb61-459d-81de-0be30c5b3849,FACE_ATTRIBUTE,2023-01-04 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/4/1/full/3d0b433f-eb61-459d-81de-0be30c5b3849,/2023/1/4/1/cropped/3d0b433f-eb61-459d-81de-0be30c5b3849,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
636,b8ca44d3-0c48-429e-9a52-c64d264fdc0e,FACE_ATTRIBUTE,2023-01-04 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/4/1/full/b8ca44d3-0c48-429e-9a52-c64d264fdc0e,/2023/1/4/1/cropped/b8ca44d3-0c48-429e-9a52-c64d264fdc0e,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
637,53890eb1-8c7c-4bb5-8422-c3a13f18818a,FACE_ATTRIBUTE,2023-01-04 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/4/1/full/53890eb1-8c7c-4bb5-8422-c3a13f18818a,/2023/1/4/1/cropped/53890eb1-8c7c-4bb5-8422-c3a13f18818a,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
638,b4e2791c-0841-4ca9-805a-53b86dc06789,FACE_ATTRIBUTE,2023-01-04 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/4/1/full/b4e2791c-0841-4ca9-805a-53b86dc06789,/2023/1/4/1/cropped/b4e2791c-0841-4ca9-805a-53b86dc06789,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
639,4f4b6768-dc4f-42de-a968-898dc7f85d57,FACE_ATTRIBUTE,2023-01-04 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/4/1/full/4f4b6768-dc4f-42de-a968-898dc7f85d57,/2023/1/4/1/cropped/4f4b6768-dc4f-42de-a968-898dc7f85d57,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
640,c65b9899-3e8e-47e2-9a13-5064682743ec,FACE_ATTRIBUTE,2023-01-04 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/4/1/full/c65b9899-3e8e-47e2-9a13-5064682743ec,/2023/1/4/1/cropped/c65b9899-3e8e-47e2-9a13-5064682743ec,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
641,89b45fb5-8c89-4777-91a0-f2968c212127,FACE_ATTRIBUTE,2023-01-05 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/5/1/full/89b45fb5-8c89-4777-91a0-f2968c212127,/2023/1/5/1/cropped/89b45fb5-8c89-4777-91a0-f2968c212127,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
642,4df38ea7-46df-461c-b92f-040c3d1fa997,FACE_ATTRIBUTE,2023-01-05 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/5/1/full/4df38ea7-46df-461c-b92f-040c3d1fa997,/2023/1/5/1/cropped/4df38ea7-46df-461c-b92f-040c3d1fa997,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
643,70d3fe23-7f5d-42b3-892e-18620f542974,FACE_ATTRIBUTE,2023-01-05 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/5/1/full/70d3fe23-7f5d-42b3-892e-18620f542974,/2023/1/5/1/cropped/70d3fe23-7f5d-42b3-892e-18620f542974,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
644,e9d0e7a1-dc91-4209-9311-f8b6e0030c63,FACE_ATTRIBUTE,2023-01-05 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/5/1/full/e9d0e7a1-dc91-4209-9311-f8b6e0030c63,/2023/1/5/1/cropped/e9d0e7a1-dc91-4209-9311-f8b6e0030c63,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
645,1af7f7a1-48f6-4c0b-83c9-8e0567071dbf,FACE_ATTRIBUTE,2023-01-05 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/5/1/full/1af7f7a1-48f6-4c0b-83c9-8e0567071dbf,/2023/1/5/1/cropped/1af7f7a1-48f6-4c0b-83c9-8e0567071dbf,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
646,58ff0086-8247-44d8-9f72-f44c3b079a94,FACE_ATTRIBUTE,2023-01-05 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/5/1/full/58ff0086-8247-44d8-9f72-f44c3b079a94,/2023/1/5/1/cropped/58ff0086-8247-44d8-9f72-f44c3b079a94,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
647,5d7653a0-f605-429c-b538-1690a4a7b80f,FACE_ATTRIBUTE,2023-01-05 11:00:22,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/5/1/full/5d7653a0-f605-429c-b538-1690a4a7b80f,/2023/1/5/1/cropped/5d7653a0-f605-429c-b538-1690a4a7b80f,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
648,df9a98ae-565f-4731-bd80-3bb94f444a21,FACE_ATTRIBUTE,2023-01-05 11:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/5/1/full/df9a98ae-565f-4731-bd80-3bb94f444a21,/2023/1/5/1/cropped/df9a98ae-565f-4731-bd80-3bb94f444a21,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
649,bbd25200-dafd-40f1-b07e-3e7504f5540f,FACE_ATTRIBUTE,2023-01-05 11:01:06,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/5/1/full/bbd25200-dafd-40f1-b07e-3e7504f5540f,/2023/1/5/1/cropped/bbd25200-dafd-40f1-b07e-3e7504f5540f,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
650,0dd766ea-1f0d-4211-a42e-a75ca6969066,FACE_ATTRIBUTE,2023-01-05 11:01:28,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/5/1/full/0dd766ea-1f0d-4211-a42e-a75ca6969066,/2023/1/5/1/cropped/0dd766ea-1f0d-4211-a42e-a75ca6969066,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
651,a2448bee-0943-4140-af2f-ddf18f719f7c,FACE_ATTRIBUTE,2023-01-06 09:00:00,1,FR,6a60ee81-b37e-17cd-f4b4-504b02340c1a,/2023/1/6/1/full/a2448bee-0943-4140-af2f-ddf18f719f7c,/2023/1/6/1/cropped/a2448bee-0943-4140-af2f-ddf18f719f7c,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
652,2f572afe-f6fc-44fb-836b-0a79ccf05f2b,FACE_ATTRIBUTE,2023-01-06 09:00:22,1,FR,b7dbfb7b-b9ed-25d8-514c-609102714be7,/2023/1/6/1/full/2f572afe-f6fc-44fb-836b-0a79ccf05f2b,/2023/1/6/1/cropped/2f572afe-f6fc-44fb-836b-0a79ccf05f2b,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
653,bd5b2003-febc-4e19-a08e-9c4f1881a950,FACE_ATTRIBUTE,2023-01-06 09:00:44,1,FR,377bd605-a84d-b693-2507-b25bd76d5c81,/2023/1/6/1/full/bd5b2003-febc-4e19-a08e-9c4f1881a950,/2023/1/6/1/cropped/bd5b2003-febc-4e19-a08e-9c4f1881a950,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
654,afbb7704-0b98-408e-a3ed-b947dd12cf32,FACE_ATTRIBUTE,2023-01-06 09:01:06,1,FR,9c8b3807-8bfb-1b74-9074-d68996d12b38,/2023/1/6/1/full/afbb7704-0b98-408e-a3ed-b947dd12cf32,/2023/1/6/1/cropped/afbb7704-0b98-408e-a3ed-b947dd12cf32,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
655,41fba16c-adca-4afc-8f12-6f033202652d,FACE_ATTRIBUTE,2023-01-06 09:01:28,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/6/1/full/41fba16c-adca-4afc-8f12-6f033202652d,/2023/1/6/1/cropped/41fba16c-adca-4afc-8f12-6f033202652d,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
656,27e8e45f-fec9-4c04-8529-a7c5ea369594,FACE_ATTRIBUTE,2023-01-06 11:00:00,1,FR,ccd09d46-690f-df54-aa94-66f2caa1372a,/2023/1/6/1/full/27e8e45f-fec9-4c04-8529-a7c5ea369594,/2023/1/6/1/cropped/27e8e45f-fec9-4c04-8529-a7c5ea369594,886,276,1093,739,5fbe4c7a-402a-47ae-8460-4b23dd5c4888
