id,event_id,event_type,event_dt,va_provider_id,va_engine_id,va_type,device_id,gender,gender_cfd,ethnicity,ethnicity_cfd,lower_age_range,lower_age_range_cfd,upper_age_range,upper_age_range_cfd,age_class,age_class_cfd,height,height_cfd,headwear_type,headwear_type_cfd,hair_style,hair_style_cfd,hair_colour,hair_colour_cfd,hair_length,hair_length_cfd,eyewear_type,eyewear_type_cfd,eyewear_colour,eyewear_colour_cfd,mask_type,mask_type_cfd,mask_colour,mask_colour_cfd,facial_hair_type,facial_hair_type_cfd,facial_hair_colour,facial_hair_colour_cfd,facial_hair_length,facial_hair_length_cfd,skin_colour,skin_colour_cfd,topwear_type,topwear_type_cfd,topwear_pattern,topwear_pattern_cfd,topwear_colour,topwear_colour_cfd,sleeve_colour,sleeve_colour_cfd,sleeve_length,sleeve_length_cfd,outerwear_type,outerwear_type_cfd,outerwear_pattern,outerwear_pattern_cfd,outerwear_colour,outerwear_colour_cfd,outerwear_length,outerwear_length_cfd,necktie_type,necktie_type_cfd,necktie_pattern,necktie_pattern_cfd,necktie_colour,necktie_colour_cfd,bottomwear_type,bottomwear_type_cfd,bottomwear_pattern,bottomwear_pattern_cfd,bottomwear_colour,bottomwear_colour_cfd,bottomwear_length,bottomwear_length_cfd,footwear_type,footwear_type_cfd,footwear_pattern,footwear_pattern_cfd,footwear_colour,footwear_colour_cfd,bag_type,bag_type_cfd,bag_colour,bag_colour_cfd,uniform,uniform_cfd,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vap_object_id
145,52835c0f-6682-44f0-9200-bcb001f45570,PERSON_ATTRIBUTE,2023-01-15 11:00:00,1,1,PAOD,ccd09d46-690f-df54-aa94-66f2caa1372a,MALE,0.9824425,chinese,0.9123339,18,0.9520836,40,0.92123055,ST_ADULT,0.94224083,0,0,,0,,0,BLACK,0.9217175,ST_SHORT,0.98302376,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.94551724,ST_JOINT,0.90536994,WHITE,0.98963165,,0,SHORT_SLEEVE,0.9934548,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9813864,ST_PURE,0.9095564,GRAY,0.99768275,,0,WALKING_SHOES,0.9847211,,0,YELLOW,0.91227597,BACKPACK,0.97291577,BLACK,0.9721702,,0,/2023/1/15/1/full/52835c0f-6682-44f0-9200-bcb001f45570,/2023/1/15/1/cropped/52835c0f-6682-44f0-9200-bcb001f45570,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
146,2203b4c6-6ede-4e2c-ac06-a2838a259d12,PERSON_ATTRIBUTE,2023-01-15 11:00:22,1,1,PAOD,9c8b3807-8bfb-1b74-9074-d68996d12b38,MALE,0.9848422,chinese,0.96799153,18,0.94763935,40,0.992487,ST_ADULT,0.99060273,0,0,,0,,0,BLACK,0.9956976,ST_SHORT,0.92148644,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.95984644,ST_JOINT,0.9943454,WHITE,0.97883767,,0,SHORT_SLEEVE,0.93073684,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9176202,ST_PURE,0.9822292,GRAY,0.94439554,,0,WALKING_SHOES,0.9858675,,0,YELLOW,0.94811887,BACKPACK,0.92099166,BLACK,0.9822438,,0,/2023/1/15/1/full/2203b4c6-6ede-4e2c-ac06-a2838a259d12,/2023/1/15/1/cropped/2203b4c6-6ede-4e2c-ac06-a2838a259d12,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
147,f84482e5-1195-410d-8ae4-ec6416d6bed1,PERSON_ATTRIBUTE,2023-01-15 11:00:44,1,1,PAOD,377bd605-a84d-b693-2507-b25bd76d5c81,MALE,0.996211,chinese,0.9544701,18,0.9464205,40,0.921394,ST_ADULT,0.99567443,0,0,,0,,0,BLACK,0.9090842,ST_SHORT,0.9153198,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.91599184,ST_JOINT,0.97168005,WHITE,0.9287728,,0,SHORT_SLEEVE,0.996018,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.99991804,ST_PURE,0.9522535,GRAY,0.93833095,,0,WALKING_SHOES,0.9754849,,0,YELLOW,0.91768837,BACKPACK,0.9369688,BLACK,0.9107664,,0,/2023/1/15/1/full/f84482e5-1195-410d-8ae4-ec6416d6bed1,/2023/1/15/1/cropped/f84482e5-1195-410d-8ae4-ec6416d6bed1,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
148,d9118bb1-ba60-4473-b23f-6a9f639f7e1d,PERSON_ATTRIBUTE,2023-01-15 11:01:06,1,1,PAOD,b7dbfb7b-b9ed-25d8-514c-609102714be7,MALE,0.927663,chinese,0.9810227,18,0.9870697,40,0.92675626,ST_ADULT,0.9479168,0,0,,0,,0,BLACK,0.9730118,ST_SHORT,0.9367509,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9047501,ST_JOINT,0.97334754,WHITE,0.9977832,,0,SHORT_SLEEVE,0.93210936,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9721841,ST_PURE,0.90160334,GRAY,0.9298431,,0,WALKING_SHOES,0.9918275,,0,YELLOW,0.9557138,BACKPACK,0.95385695,BLACK,0.9119952,,0,/2023/1/15/1/full/d9118bb1-ba60-4473-b23f-6a9f639f7e1d,/2023/1/15/1/cropped/d9118bb1-ba60-4473-b23f-6a9f639f7e1d,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
149,5ff2f488-c906-4481-8ad2-1bd35bff134b,PERSON_ATTRIBUTE,2023-01-15 11:01:28,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.9224919,chinese,0.9702412,18,0.9827099,40,0.93773144,ST_ADULT,0.91072035,0,0,,0,,0,BLACK,0.9938361,ST_SHORT,0.9810929,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9034256,ST_JOINT,0.9055326,WHITE,0.9933369,,0,SHORT_SLEEVE,0.95218366,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9335018,ST_PURE,0.9646937,GRAY,0.9850295,,0,WALKING_SHOES,0.97321206,,0,YELLOW,0.98269254,BACKPACK,0.9032209,BLACK,0.9988962,,0,/2023/1/15/1/full/5ff2f488-c906-4481-8ad2-1bd35bff134b,/2023/1/15/1/cropped/5ff2f488-c906-4481-8ad2-1bd35bff134b,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
150,5208a8af-26dc-473c-bc6c-e33f94b3339d,PERSON_ATTRIBUTE,2023-01-16 09:00:00,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.9660594,chinese,0.9506582,18,0.9250068,40,0.9470726,ST_ADULT,0.9016545,0,0,,0,,0,BLACK,0.9255996,ST_SHORT,0.9690511,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.96711195,ST_JOINT,0.91390955,WHITE,0.9833005,,0,SHORT_SLEEVE,0.97611827,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9617934,ST_PURE,0.99863106,GRAY,0.996572,,0,WALKING_SHOES,0.9097717,,0,YELLOW,0.99535435,BACKPACK,0.93625,BLACK,0.92919236,,0,/2023/1/16/1/full/5208a8af-26dc-473c-bc6c-e33f94b3339d,/2023/1/16/1/cropped/5208a8af-26dc-473c-bc6c-e33f94b3339d,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
151,a680771b-455a-45f4-868b-ae5a539a2085,PERSON_ATTRIBUTE,2023-01-16 09:00:22,1,1,PAOD,b7dbfb7b-b9ed-25d8-514c-609102714be7,MALE,0.9172346,chinese,0.9030407,18,0.96838695,40,0.9032694,ST_ADULT,0.9248094,0,0,,0,,0,BLACK,0.9222952,ST_SHORT,0.9586122,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.97390497,ST_JOINT,0.94916934,WHITE,0.9222625,,0,SHORT_SLEEVE,0.98530096,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.922217,ST_PURE,0.9302297,GRAY,0.9455915,,0,WALKING_SHOES,0.9705763,,0,YELLOW,0.95270526,BACKPACK,0.93333757,BLACK,0.91019994,,0,/2023/1/16/1/full/a680771b-455a-45f4-868b-ae5a539a2085,/2023/1/16/1/cropped/a680771b-455a-45f4-868b-ae5a539a2085,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
152,b31e5aab-65ec-4d63-b443-78e110fdaae2,PERSON_ATTRIBUTE,2023-01-16 09:00:44,1,1,PAOD,377bd605-a84d-b693-2507-b25bd76d5c81,MALE,0.94227,chinese,0.93885577,18,0.9876021,40,0.92299306,ST_ADULT,0.90411407,0,0,,0,,0,BLACK,0.9900002,ST_SHORT,0.94801927,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9541794,ST_JOINT,0.97152734,WHITE,0.9895329,,0,SHORT_SLEEVE,0.97753894,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9513078,ST_PURE,0.9470999,GRAY,0.9109875,,0,WALKING_SHOES,0.9236367,,0,YELLOW,0.95809245,BACKPACK,0.9695582,BLACK,0.9126884,,0,/2023/1/16/1/full/b31e5aab-65ec-4d63-b443-78e110fdaae2,/2023/1/16/1/cropped/b31e5aab-65ec-4d63-b443-78e110fdaae2,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
153,2275a40e-643f-4517-a374-387c2f64192c,PERSON_ATTRIBUTE,2023-01-16 09:01:06,1,1,PAOD,9c8b3807-8bfb-1b74-9074-d68996d12b38,MALE,0.9415632,chinese,0.9224162,18,0.95468134,40,0.91208714,ST_ADULT,0.92166716,0,0,,0,,0,BLACK,0.9463677,ST_SHORT,0.98633486,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.99293095,ST_JOINT,0.9775848,WHITE,0.909515,,0,SHORT_SLEEVE,0.90907997,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.93490756,ST_PURE,0.9118554,GRAY,0.9319981,,0,WALKING_SHOES,0.9056765,,0,YELLOW,0.9612526,BACKPACK,0.96544915,BLACK,0.9703506,,0,/2023/1/16/1/full/2275a40e-643f-4517-a374-387c2f64192c,/2023/1/16/1/cropped/2275a40e-643f-4517-a374-387c2f64192c,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
154,1c152254-a401-4f3e-83aa-5a31746b4386,PERSON_ATTRIBUTE,2023-01-16 09:01:28,1,1,PAOD,ccd09d46-690f-df54-aa94-66f2caa1372a,MALE,0.9515995,chinese,0.98682076,18,0.9720154,40,0.98165524,ST_ADULT,0.928695,0,0,,0,,0,BLACK,0.95940554,ST_SHORT,0.9470174,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9512192,ST_JOINT,0.91541255,WHITE,0.96457934,,0,SHORT_SLEEVE,0.9809966,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9504049,ST_PURE,0.9516222,GRAY,0.92975587,,0,WALKING_SHOES,0.9502299,,0,YELLOW,0.93040055,BACKPACK,0.92322284,BLACK,0.90623766,,0,/2023/1/16/1/full/1c152254-a401-4f3e-83aa-5a31746b4386,/2023/1/16/1/cropped/1c152254-a401-4f3e-83aa-5a31746b4386,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
155,e0b6074e-70db-4cf9-9214-19a2b6634d11,PERSON_ATTRIBUTE,2023-01-16 11:00:00,1,1,PAOD,ccd09d46-690f-df54-aa94-66f2caa1372a,MALE,0.9621463,chinese,0.9154745,18,0.91213644,40,0.94458544,ST_ADULT,0.9569247,0,0,,0,,0,BLACK,0.9384148,ST_SHORT,0.9344536,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9505739,ST_JOINT,0.9678244,WHITE,0.9207714,,0,SHORT_SLEEVE,0.92912817,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.95161307,ST_PURE,0.9577815,GRAY,0.9653099,,0,WALKING_SHOES,0.9465515,,0,YELLOW,0.9899991,BACKPACK,0.9943423,BLACK,0.9958287,,0,/2023/1/16/1/full/e0b6074e-70db-4cf9-9214-19a2b6634d11,/2023/1/16/1/cropped/e0b6074e-70db-4cf9-9214-19a2b6634d11,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
156,8bfdb151-558f-4567-b816-6b44e54c2e6f,PERSON_ATTRIBUTE,2023-01-16 11:00:22,1,1,PAOD,9c8b3807-8bfb-1b74-9074-d68996d12b38,MALE,0.9860382,chinese,0.9960608,18,0.9502387,40,0.90944386,ST_ADULT,0.94533443,0,0,,0,,0,BLACK,0.97910494,ST_SHORT,0.98564386,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9731928,ST_JOINT,0.92314786,WHITE,0.9121374,,0,SHORT_SLEEVE,0.9892319,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.97423106,ST_PURE,0.91733277,GRAY,0.9381692,,0,WALKING_SHOES,0.9519844,,0,YELLOW,0.9927843,BACKPACK,0.96756935,BLACK,0.9789367,,0,/2023/1/16/1/full/8bfdb151-558f-4567-b816-6b44e54c2e6f,/2023/1/16/1/cropped/8bfdb151-558f-4567-b816-6b44e54c2e6f,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
157,3c55a9fa-b0af-445a-861d-860c094f351d,PERSON_ATTRIBUTE,2023-01-16 11:00:44,1,1,PAOD,377bd605-a84d-b693-2507-b25bd76d5c81,MALE,0.9539962,chinese,0.98272884,18,0.9263453,40,0.9484829,ST_ADULT,0.999885,0,0,,0,,0,BLACK,0.98095286,ST_SHORT,0.94884986,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9196067,ST_JOINT,0.9258994,WHITE,0.91071016,,0,SHORT_SLEEVE,0.9204267,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9003157,ST_PURE,0.90409714,GRAY,0.9453715,,0,WALKING_SHOES,0.92476124,,0,YELLOW,0.91697776,BACKPACK,0.9293174,BLACK,0.9874837,,0,/2023/1/16/1/full/3c55a9fa-b0af-445a-861d-860c094f351d,/2023/1/16/1/cropped/3c55a9fa-b0af-445a-861d-860c094f351d,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
158,79a60774-d2b2-4403-b3e1-6319de6cd1c9,PERSON_ATTRIBUTE,2023-01-16 11:01:06,1,1,PAOD,b7dbfb7b-b9ed-25d8-514c-609102714be7,MALE,0.98695904,chinese,0.9336973,18,0.95761955,40,0.9512182,ST_ADULT,0.9950322,0,0,,0,,0,BLACK,0.95879763,ST_SHORT,0.90982664,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9856114,ST_JOINT,0.96319646,WHITE,0.9872657,,0,SHORT_SLEEVE,0.9270887,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.957581,ST_PURE,0.9859408,GRAY,0.9221194,,0,WALKING_SHOES,0.946288,,0,YELLOW,0.9809914,BACKPACK,0.9902005,BLACK,0.9892051,,0,/2023/1/16/1/full/79a60774-d2b2-4403-b3e1-6319de6cd1c9,/2023/1/16/1/cropped/79a60774-d2b2-4403-b3e1-6319de6cd1c9,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
159,bfb7b537-453b-405e-8181-6fc9391c1480,PERSON_ATTRIBUTE,2023-01-16 11:01:28,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.9330731,chinese,0.90571713,18,0.9669039,40,0.90062815,ST_ADULT,0.9099149,0,0,,0,,0,BLACK,0.9478309,ST_SHORT,0.96174496,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.90303713,ST_JOINT,0.9036644,WHITE,0.9253423,,0,SHORT_SLEEVE,0.90476257,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.96165824,ST_PURE,0.90932757,GRAY,0.94599944,,0,WALKING_SHOES,0.9981945,,0,YELLOW,0.9035681,BACKPACK,0.9901279,BLACK,0.9222193,,0,/2023/1/16/1/full/bfb7b537-453b-405e-8181-6fc9391c1480,/2023/1/16/1/cropped/bfb7b537-453b-405e-8181-6fc9391c1480,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
160,300508d0-265d-4ebe-9a73-9295ceea3f8f,PERSON_ATTRIBUTE,2023-01-17 09:00:00,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.9321406,chinese,0.9579516,18,0.9736196,40,0.98326564,ST_ADULT,0.97131455,0,0,,0,,0,BLACK,0.96037656,ST_SHORT,0.9197266,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9039774,ST_JOINT,0.9975464,WHITE,0.91794634,,0,SHORT_SLEEVE,0.9325916,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9711677,ST_PURE,0.93322134,GRAY,0.91534996,,0,WALKING_SHOES,0.97236776,,0,YELLOW,0.95194274,BACKPACK,0.9896752,BLACK,0.90351164,,0,/2023/1/17/1/full/300508d0-265d-4ebe-9a73-9295ceea3f8f,/2023/1/17/1/cropped/300508d0-265d-4ebe-9a73-9295ceea3f8f,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
161,622de5c1-be57-46cf-a657-e6d60f684985,PERSON_ATTRIBUTE,2023-01-17 09:00:22,1,1,PAOD,b7dbfb7b-b9ed-25d8-514c-609102714be7,MALE,0.9627854,chinese,0.99834347,18,0.98729753,40,0.907449,ST_ADULT,0.94881266,0,0,,0,,0,BLACK,0.91164756,ST_SHORT,0.9762317,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.96282184,ST_JOINT,0.97522587,WHITE,0.9206414,,0,SHORT_SLEEVE,0.98801947,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9699122,ST_PURE,0.99170303,GRAY,0.99820954,,0,WALKING_SHOES,0.96795934,,0,YELLOW,0.9828978,BACKPACK,0.9824854,BLACK,0.9971228,,0,/2023/1/17/1/full/622de5c1-be57-46cf-a657-e6d60f684985,/2023/1/17/1/cropped/622de5c1-be57-46cf-a657-e6d60f684985,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
162,3d05bdc0-1159-47b1-ad39-7c6aa1153d90,PERSON_ATTRIBUTE,2023-01-17 09:00:44,1,1,PAOD,377bd605-a84d-b693-2507-b25bd76d5c81,MALE,0.968827,chinese,0.9204013,18,0.93825114,40,0.95103425,ST_ADULT,0.9201484,0,0,,0,,0,BLACK,0.90538037,ST_SHORT,0.9076883,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9771944,ST_JOINT,0.90886277,WHITE,0.9398074,,0,SHORT_SLEEVE,0.9108202,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9721824,ST_PURE,0.9175417,GRAY,0.9480105,,0,WALKING_SHOES,0.97750366,,0,YELLOW,0.9647746,BACKPACK,0.92940605,BLACK,0.9368926,,0,/2023/1/17/1/full/3d05bdc0-1159-47b1-ad39-7c6aa1153d90,/2023/1/17/1/cropped/3d05bdc0-1159-47b1-ad39-7c6aa1153d90,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
163,dd15b3cf-9f3c-4d7c-aa68-45b1c1495fa2,PERSON_ATTRIBUTE,2023-01-17 09:01:06,1,1,PAOD,9c8b3807-8bfb-1b74-9074-d68996d12b38,MALE,0.9893043,chinese,0.96380603,18,0.9386162,40,0.9401564,ST_ADULT,0.9221374,0,0,,0,,0,BLACK,0.9827526,ST_SHORT,0.994309,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.946064,ST_JOINT,0.97842395,WHITE,0.92936784,,0,SHORT_SLEEVE,0.93047714,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.97956496,ST_PURE,0.9950955,GRAY,0.94947326,,0,WALKING_SHOES,0.952601,,0,YELLOW,0.92456067,BACKPACK,0.99063045,BLACK,0.9292111,,0,/2023/1/17/1/full/dd15b3cf-9f3c-4d7c-aa68-45b1c1495fa2,/2023/1/17/1/cropped/dd15b3cf-9f3c-4d7c-aa68-45b1c1495fa2,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
164,0d0c2899-c0ee-4a1b-b7ed-814b20a4ada9,PERSON_ATTRIBUTE,2023-01-17 09:01:28,1,1,PAOD,ccd09d46-690f-df54-aa94-66f2caa1372a,MALE,0.9645402,chinese,0.9486256,18,0.9953556,40,0.98179305,ST_ADULT,0.904612,0,0,,0,,0,BLACK,0.9451767,ST_SHORT,0.9337417,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9260143,ST_JOINT,0.90659463,WHITE,0.9550339,,0,SHORT_SLEEVE,0.92202574,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.90588677,ST_PURE,0.941298,GRAY,0.93489367,,0,WALKING_SHOES,0.9384283,,0,YELLOW,0.9505397,BACKPACK,0.982388,BLACK,0.94856775,,0,/2023/1/17/1/full/0d0c2899-c0ee-4a1b-b7ed-814b20a4ada9,/2023/1/17/1/cropped/0d0c2899-c0ee-4a1b-b7ed-814b20a4ada9,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
165,c79c4200-34e8-40e9-b9a9-f5a47e6809cc,PERSON_ATTRIBUTE,2023-01-17 11:00:00,1,1,PAOD,ccd09d46-690f-df54-aa94-66f2caa1372a,MALE,0.961208,chinese,0.930158,18,0.96339154,40,0.972538,ST_ADULT,0.92950755,0,0,,0,,0,BLACK,0.9425125,ST_SHORT,0.9353944,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.96922725,ST_JOINT,0.9909349,WHITE,0.90404266,,0,SHORT_SLEEVE,0.9553943,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.93905365,ST_PURE,0.92835706,GRAY,0.92695224,,0,WALKING_SHOES,0.9220841,,0,YELLOW,0.93954116,BACKPACK,0.9185734,BLACK,0.92793065,,0,/2023/1/17/1/full/c79c4200-34e8-40e9-b9a9-f5a47e6809cc,/2023/1/17/1/cropped/c79c4200-34e8-40e9-b9a9-f5a47e6809cc,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
166,d15e50ec-7c13-48df-8cd8-e09b90767daa,PERSON_ATTRIBUTE,2023-01-17 11:00:22,1,1,PAOD,9c8b3807-8bfb-1b74-9074-d68996d12b38,MALE,0.9476524,chinese,0.93545467,18,0.97803575,40,0.9783195,ST_ADULT,0.9811214,0,0,,0,,0,BLACK,0.95522976,ST_SHORT,0.9421686,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.98258895,ST_JOINT,0.9937605,WHITE,0.9694854,,0,SHORT_SLEEVE,0.9472623,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9586073,ST_PURE,0.958878,GRAY,0.9604044,,0,WALKING_SHOES,0.9758437,,0,YELLOW,0.93044734,BACKPACK,0.9169362,BLACK,0.9395815,,0,/2023/1/17/1/full/d15e50ec-7c13-48df-8cd8-e09b90767daa,/2023/1/17/1/cropped/d15e50ec-7c13-48df-8cd8-e09b90767daa,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
167,642a6619-8137-469e-ae0c-9b25ac511ee6,PERSON_ATTRIBUTE,2023-01-17 11:00:44,1,1,PAOD,377bd605-a84d-b693-2507-b25bd76d5c81,MALE,0.9375342,chinese,0.98577255,18,0.9497757,40,0.90086067,ST_ADULT,0.972091,0,0,,0,,0,BLACK,0.9910383,ST_SHORT,0.9160499,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9883864,ST_JOINT,0.9346367,WHITE,0.92371744,,0,SHORT_SLEEVE,0.96440184,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9327419,ST_PURE,0.95104724,GRAY,0.90939844,,0,WALKING_SHOES,0.90362376,,0,YELLOW,0.96218985,BACKPACK,0.9402974,BLACK,0.92518735,,0,/2023/1/17/1/full/642a6619-8137-469e-ae0c-9b25ac511ee6,/2023/1/17/1/cropped/642a6619-8137-469e-ae0c-9b25ac511ee6,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
168,ab0a1d6c-ab5e-4161-a0f3-4349945efe0b,PERSON_ATTRIBUTE,2023-01-17 11:01:06,1,1,PAOD,b7dbfb7b-b9ed-25d8-514c-609102714be7,MALE,0.9788331,chinese,0.9002749,18,0.92387295,40,0.944604,ST_ADULT,0.9116695,0,0,,0,,0,BLACK,0.9092245,ST_SHORT,0.9330789,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9358608,ST_JOINT,0.9798508,WHITE,0.9850271,,0,SHORT_SLEEVE,0.91484874,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.99979895,ST_PURE,0.95966965,GRAY,0.97450846,,0,WALKING_SHOES,0.93212235,,0,YELLOW,0.90605676,BACKPACK,0.97487116,BLACK,0.9629158,,0,/2023/1/17/1/full/ab0a1d6c-ab5e-4161-a0f3-4349945efe0b,/2023/1/17/1/cropped/ab0a1d6c-ab5e-4161-a0f3-4349945efe0b,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
169,4260e7d2-65f1-4fa1-ad3b-f8e5bd926e58,PERSON_ATTRIBUTE,2023-01-17 11:01:28,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.90463233,chinese,0.939846,18,0.950245,40,0.9064631,ST_ADULT,0.9043705,0,0,,0,,0,BLACK,0.97953415,ST_SHORT,0.955493,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.9508434,ST_JOINT,0.9890166,WHITE,0.9831331,,0,SHORT_SLEEVE,0.972762,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9916974,ST_PURE,0.9050004,GRAY,0.97103274,,0,WALKING_SHOES,0.9783397,,0,YELLOW,0.93330646,BACKPACK,0.90537095,BLACK,0.99565256,,0,/2023/1/17/1/full/4260e7d2-65f1-4fa1-ad3b-f8e5bd926e58,/2023/1/17/1/cropped/4260e7d2-65f1-4fa1-ad3b-f8e5bd926e58,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
170,a0e04e78-cd98-4b59-803b-25b019d577a7,PERSON_ATTRIBUTE,2023-01-18 09:00:00,1,1,PAOD,6a60ee81-b37e-17cd-f4b4-504b02340c1a,MALE,0.925152,chinese,0.91892564,18,0.9757465,40,0.9404903,ST_ADULT,0.98221,0,0,,0,,0,BLACK,0.9212079,ST_SHORT,0.9470238,,0,,0,,0,,0,,0,,0,,0,,0,T_SHIRT,0.95794207,ST_JOINT,0.92595613,WHITE,0.9014696,,0,SHORT_SLEEVE,0.9100011,,0,,0,,0,,0,,0,,0,,0,TROUSERS,0.9602168,ST_PURE,0.94459736,GRAY,0.9717903,,0,WALKING_SHOES,0.90483946,,0,YELLOW,0.9627701,BACKPACK,0.9748553,BLACK,0.9640759,,0,/2023/1/18/1/full/a0e04e78-cd98-4b59-803b-25b019d577a7,/2023/1/18/1/cropped/a0e04e78-cd98-4b59-803b-25b019d577a7,886,276,1093,739,b3075962-36cb-4d40-bba5-f22bffff4ef1
